song_id,artist_name,album_name,track_name,popularity_count
467,Florence + The Machine,Lungs,Dog Days Are Over,7
468,Red Hot Chili Peppers,Stadium Arcadium,Hard To Concentrate,1
469,Grouplove,Big Mess,Welcome To Your Life,2
470,Red Hot Chili Peppers,Greatest Hits,Soul To Squeeze,2
471,UB40,Alle 40 Goed,Red Red Wine - Edit,9
472,The Beatles,Help!,Yesterday - Remastered,3
473,Death Cab for Cutie,Plans,Soul Meets Body,1
474,Red Hot Chili Peppers,By The Way,I Could Die For You,1
475,The Beatles,Help!,Help! - Remastered,3
476,The Monkees,"The Birds, The Bees, & The Monkees",Daydream Believer,2
477,The Beatles,The Beatles 1967 - 1970,Revolution - Remastered,2
478,Kesha,Rainbow,Rainbow,2
479,Catfish and the Bottlemen,The Ride,Soundcheck,3
480,Noah Kahan,Young Blood,Young Blood,3
481,Red Hot Chili Peppers,Stadium Arcadium,Make You Feel Better,1
482,Cage The Elephant,Melophobia,Take It or Leave It,3
483,Willie Nelson,Nashville Rebel,Highwayman,3
484,The Cadillac Three,Bury Me In My Boots,Drunk Like You,1
485,Chris Lane,Girl Problems,Fix,8
486,Travis Tritt,Down The Road I Go,It's A Great Day To Be Alive,6
487,Alan Jackson,16 Biggest Hits,Chattahoochee - Extended Mix,4
488,Wheeler Walker Jr.,Redneck Shit,Eatin' Pussy/Kickin' Ass,1
489,Whiskey Myers,Firewater,Ballad Of A Southern Man,3
490,Jason Boland & The Stragglers,Pearl Snaps,Somewhere Down in Texas,1
491,Cody Johnson,A Different Day,Diamond In My Pocket,2
492,Merle Haggard,Merle Haggard - The Best Of The Capitol Years,I'm Bringin' Home Good News,1
493,Merle Haggard,Prison,Branded Man - 2001 Digital Remaster,1
494,David Allan Coe,Playlist: The Very Best Of David Allan Coe,"Jack Daniel's, If You Please",1
495,Mark Chesnutt,Greatest Hits: Mark Chesnutt,Goin' Through The Big D,3
496,Gary Stewart,Out Of Hand,Out of Hand,1
497,Merle Haggard & The Strangers,Keep Movin On,Kentucky Gambler,1
498,Clint Black,Killin' Time,Killin' Time,3
499,Merle Haggard & The Strangers,Best Of The Best Of,The Fightin' Side Of Me,1
500,Brooks & Dunn,The Essential Brooks & Dunn,Neon Moon,7
501,Josh Turner,Deep South,Hometown Girl,5
502,Midland,On The Rocks,Drinkin' Problem,4
503,Post Malone,Stoney,Big Lie,5
504,Chance The Rapper,Coloring Book,All We Got (feat. Kanye West & Chicago Children's Choir),14
505,Jeremih,Late Nights: The Album,Planez,17
506,Lil Wayne,I Am Not A Human Being II,Rich As Fuck,5
507,Lupe Fiasco,Lasers,The Show Goes On,13
508,Desiigner,Tiimmy Turner,Tiimmy Turner,10
509,Wale,Attention Deficit,Chillin,4
510,Migos,Culture,T-Shirt,23
511,Drake,More Life,Portland,18
512,Big Sean,I Decided.,Light,2
513,Bryson Tiller,T R A P S O U L,Don't,18
514,YG,My Krazy Life,Who Do You Love?,17
515,Meek Mill,Dreams Worth More Than Money,Jump Out The Face (feat. Future),5
516,Big Sean,Finally Famous,My Last,4
517,Timbaland,Shock Value II,Say Something (Featuring Drake),2
518,ScHoolboy Q,Oxymoron,Studio,14
519,blackbear,Deadroses,Deadroses,2
520,blackbear,digital druglord,make daddy proud,3
521,J. Cole,2014 Forest Hills Drive,G.O.M.D.,15
522,Lil Wayne,Nothing But Trouble,Nothing But Trouble - Instagram Models,5
523,Big Sean,Dark Sky Paradise,I Don't Fuck With You,24
524,A Boogie Wit da Hoodie,The Bigger Artist,Drowning (feat. Kodak Black),27
525,Travis Scott,Birds In The Trap Sing McKnight,goosebumps,35
526,mansionz,Mansionz,STFU,4
527,Russ,Exposed,Exposed,2
528,Migos,Culture,Slippery (feat. Gucci Mane),23
529,Kendrick Lamar,"good kid, m.A.A.d city",m.A.A.d city,17
530,Aminé,Good For You,Yellow,1
531,Chance The Rapper,Coloring Book,Juke Jam (feat. Justin Bieber & Towkio),17
532,Cardi B,Bodak Yellow,Bodak Yellow,24
533,Drake,If You're Reading This It's Too Late,Preach,6
534,Juicy J,Shell Shocked (feat. Kill The Noise & Madsonik),"Shell Shocked (feat. Kill The Noise & Madsonik) - From ""Teenage Mutant Ninja Turtles""",4
535,Macklemore,GEMINI,Marmalade (feat. Lil Yachty),3
536,Post Malone,Stoney,Go Flex,26
537,Russ,There's Really A Wolf,Do It Myself,4
538,Rae Sremmurd,SremmLife,Come Get Her,19
539,Lil Wayne,Rebirth,Drop The World,12
540,Fort Minor,The Rising Tied,Remember The Name (feat. Styles Of Beyond),12
541,J. Cole,4 Your Eyez Only,Deja Vu,9
542,Quinn XCII,The Story of Us,Straightjacket,3
543,Macklemore & Ryan Lewis,The Heist [Deluxe Edition],"White Walls (feat. ScHoolboy Q, Hollis)",9
544,Kevin Gates,Luca Brasi 2: Gangsta Grillz,Break The Bitch Down (feat. K. Camp),1
545,Rae Sremmurd,SremmLife,No Type,21
546,Kevin Gates,By Any Means 2,D U Down,1
547,Kevin Gates,By Any Means 2,Fuckin Right,1
548,Kevin Gates,By Any Means 2,GOMD,1
549,Bobby Shmurda,Hot N*gga,Hot N*gga,21
550,Kevin Gates,Stranger Than Fiction,Thinking With My D**k (feat. Juciy J),3
551,Kodak Black,No Flockin,No Flockin,22
552,A Boogie Wit da Hoodie,The Bigger Artist,Say A',2
553,Travis Scott,Butterfly Effect,Butterfly Effect,19
554,blackbear,Help,Verbatim,2
555,blackbear,Sniffing Vicodin In Paris (Danny Olson Remix) [feat. Danny Olson],Sniffing Vicodin In Paris (Danny Olson Remix) [feat. Danny Olson],2
556,Lil Dicky,Professional Rapper,Molly (feat. Brendon Urie of Panic at the Disco),5
557,Tee Grizzley,My Moment,First Day Out,16
558,PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)","Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",6
559,Drake,Take Care,Headlines,13
560,Lil Dicky,Professional Rapper,Lemme Freak,2
561,Lil Wayne,Tha Carter IV,Blunt Blowin,6
562,French Montana,Excuse My French,Pop That,14
563,Jeremih,Late Nights: The Album,oui,21
564,Lil Wayne,Tha Carter IV,How To Love,14
565,Meek Mill,Dreams and Nightmares,Dreams and Nightmares,2
566,Plies,Real Hitta (feat. Kodak Black),Real Hitta (feat. Kodak Black),3
567,Wale,The Album About Nothing,The Girls On Drugs,3
568,Rae Sremmurd,SremmLife,Up Like Trump,5
569,Rae Sremmurd,SremmLife,Throw Sum Mo,17
570,Mike Stud,This Isn't The Album,These Days,5
571,AJR,The Click,Drama,3
572,Mike Stud,These Days,Swish,7
573,AJR,Let the Games Begin,Let the Games Begin,1
574,Mike Stud,All That Talk,All That Talk,1
575,Natural Self,Hôtel Costes 12,In the morning - Version,1
576,Spoon,Gimme Fiction,I Turn My Camera On,4
577,Dido,No Angel,Honestly Ok,1
578,Michna,Magic Monday,Believe In It,1
579,Pretty Lights,Taking up Your Precious Time,Finally Moving,7
580,Erykah Badu,Baduizm,On & On,5
581,Kavinsky,Nightcall,Nightcall,2
582,Little Dragon,Little Dragon,Twice,3
583,Jens Buchert,Interstellar,The Vortex,2
584,Zero 7,Simple Things,In The Waiting Line,1
585,Lotus,A More Hands,Mandarine Girl,1
586,Oakman,"Chill Del Sol, Vol. 2",Porcelain,1
587,Handsome Boy Modeling School,White People,I've Been Thinking,1
588,Lykke Li,Youth Novels,Little Bit,5
589,Flying Lotus feat. Andreya Triana,Reset EP,Tea Leaf Dancers,2
590,Cooly G,Narst / Love Dub,Love Dub,1
591,Miguel,Kaleidoscope Dream (Deluxe Version),Adorn,11
592,Flume,Sleepless,Sleepless,7
593,C2C,Tetra,Down The Road,5
594,X Ambassadors,Love Songs Drug Songs,Litost,3
595,DJ Shadow,The Outsider,You Made It,1
596,DJ Cam,Soulshine,Voodoo Child (Starring Afu Ra) [Dj Premier Remix],1
597,deadmau5,> album title goes here <,Telemiscommunications,1
598,DJ Cam,Lost & Found Compilation,Show Your Love,1
599,DJ Shadow,"The Less You Know, The Better",Scale It Back,1
600,DJ Shadow,"The Less You Know, The Better",Redeemed,1
601,Wax Tailor,Tales of the Forgotten Melodies,Que Sera,1
602,Massive Attack,Protection,Protection,1
603,Ellie Goulding,Halcyon,Only You,3
604,DJ Shadow,"The Less You Know, The Better",(Not So) Sad And Lonely,1
605,DJ Shadow,Reconstructed : The Best Of DJ Shadow,Listen,1
606,DJ Shadow,"The Less You Know, The Better",I've Been Trying,1
607,RJD2,Deadringer: Deluxe,Ghostwriter,4
608,TOKiMONSTA,Creature Dreams,Darkest (Dim),1
609,Pretty Lights,Filling up the City Skies (Disc 1),Change Is Gonna Come,1
610,Pretty Lights,Passing by Behind Your Eyes,Ask Your Friends,1
611,The Pharcyde,Labcabincalifornia,Runnin',1
612,La Roux,La Roux,Cover My Eyes,1
613,Incubus,Morning View,Aqueous Transmission,2
614,Flying Lotus,Reset EP,Massage Situation,2
615,Goapele,Change It All,Closer,1
616,The xx,xx,Intro,10
617,Tricky,Maxinquaye,Hell Is Round The Corner,1
618,The xx,Crystalised,Crystalised (The Neon Lights Remix),1
619,The xx,Coexist,Fiction,1
620,The xx,xx,Basic Space,1
621,Daedelus,Live at Low End Theory,Press Snooze,1
622,AlunaGeorge,Body Music,You Know You Like It,1
623,Télépopmusik,genetic world,Breathe,3
624,Balam Acab,Wander/Wonder,Motion,1
625,The Weeknd,Trilogy,Wicked Games,7
626,Holy Other,With U,Touch,1
627,Drake,So Far Gone,Houstatlantavegas,2
628,Drake,The Drake LP,Runnin Away For Good,1
629,The Avalanches,Since I Left You,Since I Left You,2
630,Florence + The Machine,MTV Presents Unplugged: Florence + The Machine,"Drumming Song - MTV Unplugged, 2012",2
631,Major Lazer,Free The Universe Deluxe,Get Free (feat. Amber Coffman),3
632,Little Dragon,Little Dragon,No Love,2
633,Passion Pit,Manners,The Reeling - Calvin Harris Remix,1
634,Hooverphonic,Collected,Inhaler,1
635,Flight Facilities,Foreign Language,Foreign Language - Flight Facilities Extended Mix,2
636,Populous,Queue For Love,Canoe Canoa,1
637,Blackmill,Miracle,Don't Let Me Down (feat. Cat Martin),2
638,PANTyRAiD,The Sauce,Enter The Machine,1
639,Populous,Queue For Love,My Winter Vacation,1
640,Bonobo,Dial 'M' for Monkey,Nothing Owed,1
641,DJ Shadow,Endtroducing.....,Organ Donor,2
642,Passion Pit,Manners,Sleepyhead,5
643,Morcheeba,Who Can You Trust?,Trigger Hippie,1
644,Portishead,Portishead,Undenied,1
645,The xx,xx,Islands,2
646,Air,Moon Safari,All I Need,1
647,Erykah Badu,Mama's Gun,Bag Lady,3
648,Flying Lotus,Los Angeles,Camel,1
649,The xx,Crystalised,Crystalised (Dark Sky Remix),1
650,A Tribe Called Quest,The Anthology,Electric Relaxation,3
651,Gorillaz,Plastic Beach,Empire Ants (feat. Little Dragon),2
652,Blue Foundation,Life Of A Ghost,Eyes On Fire,2
653,Washed Out,Life Of Leisure,Feel It All Around,4
654,PANTyRAiD,Beba,Get The Money,1
655,Burial,Untrue,Ghost Hardware,1
656,Blackbird Blackbird,Summer Heart,Hawaii,1
657,Tourist,Tourist,Jupiter,1
658,Blackmill,Miracle,Let It Be (feat. Veela),1
659,Kanye West,My Beautiful Dark Twisted Fantasy,Lost In The World,1
660,Blackmill,Miracle,Lucid Truth,1
661,Beach House,Beach House,Master of None,1
662,Blackmill,Miracle,Miracle,1
663,Little Dragon,Ritual Union,Ritual Union,1
664,Four Tet,There Is Love in You,She Just Likes to Fight,1
665,Télépopmusik,genetic world,Smile,1
666,Thievery Corporation,The Cosmic Game,The Time We Lost Our Way featuring Loulou,1
667,Tripssono,Trip to the Moon,Triptango,1
668,Four Tet,Rounds,Unspoken,1
669,SBTRKT,SBTRKT,Wildfire,3
670,Erykah Badu,New Amerykah Part Two: Return Of The Ankh,Window Seat,1
671,The Roots,Things Fall Apart,You Got Me,4
672,Peter Bjorn and John,Writer's Block,Young Folks,4
673,The Naked And Famous,"Passive Me, Aggressive You",Punching In A Dream,6
674,Afterlife,Simplicity 2000,Dub In Ya Mind,1
675,Fort Fairfield,The Dead Sea Scrolls,The Dead Sea Scrolls,1
676,Bliss,Quiet Letters,Don't Look Back - Fug Remix,1
677,Air,Le voyage dans la lune,Moon Fever,1
678,Andreya Triana,Lost Where I Belong,Lost Where I Belong - Flying Lotus Remix,1
679,Mr Twin Sister,Kimmi In a Rice Field / Bad Street Remixes,Kimmi In a Rice Field - Balam Acab remix,1
680,Baths,Cerulean,Maximalist,1
681,DJ Shadow,Endtroducing.....,Building Steam With A Grain Of Salt,2
682,Cut Chemist,The Audience's Listening,The Garden,1
683,Deltron 3030,Deltron 3030,Mastermind,1
684,Jamie xx,Far Nearer,Far Nearer,1
685,Feed Me,Feed Me's Big Adventure,Blood Red - Original Mix,1
686,Georgia Anne Muldrow,SomeOthaShip,Mages Sages II (prod. Flying Lotus),1
687,Paper Diamond,Levitate,Levitate,1
688,Robert Glasper Experiment,Black Radio,Afro Blue - feat. Erykah Badu,2
689,Michal Menert,Dreaming Of A Bigger Life,Feeling Better,1
690,Crystal Castles,Crystal Castles,Untrust Us,4
691,Blackmill,Reach For Glory,Evil Beauty,2
692,Fred V & Grafix,Long Distance,Long Distance,1
693,InContext,InContext EP,Show You - Dubba Jonny Remix,1
694,Adventure Club,Do I See Color - Single,Do I See Color,1
695,TwoThirds,Epiphany,Epiphany,2
696,Phantogram,Nightlife,Don't Move,5
697,Feist,Metals,The Bad In Each Other,1
698,Cults,Cults,Go Outside,1
699,Gold Panda,Lucky Shiner,You,3
700,Long Beach Dub Allstars,"Reggae On The Rocks: Voodoo, Sacraments, Oddities, & Other Holy Anthems",Astro Dub,1
701,Kid Cudi,Man On The Moon: The End Of Day,Pursuit Of Happiness (nightmare),13
702,ScHoolboy Q,Hands On The Wheel,Hands On The Wheel,3
703,Yael Naim,Yael Naim,New Soul,2
704,Passenger,All The Little Lights,Let Her Go,21
705,Milky Chance,Sadnecessary,Stolen Dance,22
706,Young Thug,I Know There's Gonna Be (Good Times) [feat. Popcaan],I Know There's Gonna Be (Good Times) [feat. Popcaan],3
707,James Bay,Chaos And The Calm,Hold Back The River,14
708,Lost Frequencies,Less Is More,Are You With Me - Radio Edit,3
709,Wiz Khalifa,Blacc Hollywood,So High (feat. Ghost Loft),6
710,Tom Jones,Along Came Tom Jones,It's Not Unusual,3
711,Alessia Cara,Know-It-All,Scars To Your Beautiful,14
712,Ruth B.,Safe Haven,Lost Boy,13
713,Cam,Untamed,Burning House,6
714,Rob Thomas,cradlesong,Little Wonders - Radio Version,4
715,Jeffrey James,I'm Wide Awake,Carry You,1
716,Oh Wonder,Oh Wonder,Lose It,12
717,Jasmine Thompson,Under the Willow Tree,Willow,1
718,Gabrielle Aplin,English Rain,Salvation,2
719,Christina Perri,A Thousand Years,A Thousand Years,12
720,Molly Kate Kestner,His Daughter,His Daughter,1
721,Katy McAllister,Katy Mac Throwbacks EP,Another Empty Bottle,1
722,Joseph Vincent,Can't Help Falling In Love,Can't Help Falling In Love,1
723,James Arthur,Back from the Edge,Say You Won't Let Go - Luca Schreiner Remix,1
724,Ruth B.,The Intro,Superficial Love,2
725,311,311,Down,4
726,Alanis Morissette,Jagged Little Pill (Remastered),You Oughta Know - 2015 Remastered,5
727,Alice In Chains,Dirt,Rooster,2
728,Alice In Chains,Facelift,Man in the Box,2
729,Barenaked Ladies,Stunt,One Week,6
730,Barenaked Ladies,Stunt,It's All Been Done,3
731,Beck,Mellow Gold,Loser,5
732,Better Than Ezra,Deluxe,Good,3
733,The Black Crowes,Shake Your Money Maker,Hard To Handle,4
734,The Black Crowes,Shake Your Money Maker,She Talks To Angels,1
735,Blind Melon,Blind Melon,No Rain,5
736,blink-182,Blink 182 (Sound and Vision Q4 2007),What's My Age Again?,13
737,blink-182,Enema Of The State,Adam's Song,3
738,Blues Traveler,Four,Run-Around,7
739,Blues Traveler,Four,Hook,4
740,Bush,Sixteen Stone,Glycerine - Remastered,2
741,Candlebox,Alive in Seattle,Far Behind,2
742,Chumbawamba,Tubthumper,Tubthumping,2
743,Collective Soul,Collective Soul,December,1
744,Counting Crows,August And Everything After,Mr. Jones,14
745,Counting Crows,Recovering The Satellites,A Long December,2
746,Coyote Shivers,Empire Records,Sugarhigh,1
747,The Cranberries,"Everybody Else Is Doing It, So Why Can't We? (The Complete Sessions 1991-1993)",Linger,7
748,Crazy Town,The Gift Of Game,Butterfly,2
749,Dave Matthews Band,Crash,So Much to Say,2
750,Duncan Sheik,Duncan Sheik,Barely Breathing,2
751,Eagle-Eye Cherry,Desireless,Save Tonight,13
752,Edwin McCain,Misguided Roses,I'll Be,3
753,Eve 6,Eve 6,Inside Out,8
754,Everclear,Sparkle And Fade,Santa Monica,1
755,Everything,In the Juju Underworld,Hooch,1
756,Filter,Short Bus,"Hey Man, Nice Shot - Remastered Version",2
757,Fiona Apple,Tidal,Criminal,2
758,Foo Fighters,There Is Nothing Left To Lose,Learn to Fly,7
759,Fuel,Sunburn,Shimmer - Single Version,4
760,Fuel,Something Like Human,Hemorrhage (In My Hands),2
761,Gin Blossoms,Follow You Down,Follow You Down,5
762,Gin Blossoms,New Miserable Experience,Hey Jealousy,5
763,The Goo Goo Dolls,Dizzy Up The Girl,Slide,7
764,The Goo Goo Dolls,Dizzy Up The Girl,Broadway,1
765,The Goo Goo Dolls,Dizzy Up The Girl,Black Balloon,3
766,The Goo Goo Dolls,Dizzy Up The Girl,Iris,17
767,Green Day,Dookie,Longview,1
768,Guns N' Roses,Use Your Illusion II,Knockin' On Heaven's Door,9
769,Harvey Danger,Where Have All The Merrymakers Gone?,Flagpole Sitta,2
770,Incubus,Morning View,Warning,2
771,Incubus,Make Yourself - Tour Edition,Make Yourself,1
772,Incubus,Make Yourself - Tour Edition,Drive,8
773,Incubus,Make Yourself - Tour Edition,Stellar - acoustic,1
774,Incubus,Morning View,Nice to Know You,1
775,Jane's Addiction,Nothing's Shocking,Jane Says,1
776,Live,Throwing Copper,I Alone,5
777,Live,Throwing Copper,Lightning Crashes,5
778,Live,Throwing Copper,All Over You,3
779,Marcy Playground,Marcy Playground,Sex And Candy,5
780,Matchbox Twenty,Yourself Or Someone Like You,3AM,3
781,Matchbox Twenty,Exile On Mainstream,Unwell - Remastered Version,6
782,Matchbox Twenty,Yourself Or Someone Like You,Real World,2
783,Matchbox Twenty,Yourself Or Someone Like You,Push,5
784,Mazzy Star,So Tonight That I Might See,Fade Into You,5
785,Nine Inch Nails,The Downward Spiral,Closer,2
786,Nirvana,In Utero - 20th Anniversary - Deluxe Edition,Heart-Shaped Box,6
787,Nirvana,In Utero - 20th Anniversary Remaster,All Apologies,5
788,Nirvana,Nevermind,Smells Like Teen Spirit,12
789,Nirvana,Nevermind,In Bloom - Nevermind Version,4
790,Nirvana,Nevermind,Lithium,7
791,Nirvana,Nevermind,Come As You Are,13
792,No Doubt,Tragic Kingdom,Spiderwebs,5
793,No Doubt,Tragic Kingdom,Just A Girl,10
794,No Doubt,Tragic Kingdom,Don't Speak,8
795,Oasis,(What's The Story) Morning Glory? [Remastered],Champagne Supernova - Remastered,8
796,The Offspring,Americana,Pretty Fly (For A White Guy),3
797,Pearl Jam,Ten,Jeremy,5
798,Pearl Jam,Vitalogy,Better Man - Remastered,5
799,R.E.M.,Out Of Time,Losing My Religion,6
800,Red Hot Chili Peppers,Californication,Scar Tissue,10
801,Red Hot Chili Peppers,Blood Sugar Sex Magik,Under The Bridge,12
802,Smash Mouth,Astro Lounge,All Star,15
803,The Smashing Pumpkins,Mellon Collie and the Infinite Sadness,Bullet With Butterfly Wings,3
804,The Smashing Pumpkins,"Rotten Apples, The Smashing Pumpkins Greatest Hits",Today,5
805,Soundgarden,Superunknown,Black Hole Sun,9
806,Spin Doctors,Pocket Full Of Kryptonite (Anniversary Edition),Two Princes,11
807,Sublime,Sublime,Santeria,17
808,Sublime,Sublime,What I Got,11
809,Sugar Ray,14:59,Someday,1
810,Sugar Ray,14:59,Every Morning,6
811,Sugar Ray,Floored,Fly,4
812,Third Eye Blind,Third Eye Blind,Semi-Charmed Life,16
813,Third Eye Blind,Third Eye Blind,Jumper - 1998 Edit,9
814,Third Eye Blind,Third Eye Blind,How's It Going To Be,3
815,Tonic,Lemon Parade,If You Could Only See,2
816,Train,Train,Meet Virginia,3
817,Vertical Horizon,Everything You Want,You're a God,2
818,Vertical Horizon,Everything You Want,Everything You Want,2
819,The Wallflowers,Bringing Down The Horse,One Headlight,5
820,Better Than Ezra,Friction Baby,Desperately Wanting,2
821,Better Than Ezra,Greatest Hits,Extra Ordinary,1
822,Sylvan Esso,Sylvan Esso,Coffee,7
823,Sylvan Esso,Sylvan Esso,Wolf,1
824,Sylvan Esso,Sylvan Esso,Uncatena,1
825,Gregory Alan Isakov,"That Sea, The Gambler",The Stable Song,8
826,Gregory Alan Isakov,The Weatherman,Amsterdam,5
827,Whilk & Misky,Babe I'm Yours,Babe I'm Yours,2
828,Whilk & Misky,So Good To Me,So Good To Me - Re-work,1
829,Young the Giant,Home of the Strange,Repeat,1
830,Sleater-Kinney,The Woods,Modern Girl,1
831,Teenage Fanclub,Bandwagonesque,What You Do To Me,1
832,The Shins,Heartworms,Name For You,3
833,The xx,I See You,Say Something Loving,2
834,Bishop Briggs,Wild Horses,Wild Horses - Acoustic,1
835,Angel Olsen,MY WOMAN,Never Be Mine,1
836,Angel Olsen,MY WOMAN,Give It Up,2
837,✝✝✝ (Crosses),✝✝✝ (Crosses),Prurient,1
838,Broods,Conscious,Free,2
839,Cloud Nothings,Life Without Sound,Enter Entirely,1
840,Kings of Leon,WALLS,Over,1
841,Sum 41,"All Killer, No Filler",In Too Deep,6
842,Adolescents,Adolescents,Amoeba,1
843,Arcade Fire,I Give You Power,I Give You Power,1
844,Kings of Leon,WALLS,Conversation Piece,1
845,Bonobo,Migration,Break Apart,1
846,John Mayer,The Search for Everything,Love on the Weekend,4
847,The Black Keys,Magic Potion,Black Door,1
848,Ryan Adams,Prisoner,To Be Without You,1
849,Night Riots,Love Gloom,Breaking Free,1
